Date,Day_of_Week,Season,Weather,Product,Category,Unit_Price,Num_Customers,Sales,Stocks,Shelf_Life,Days_Until_Next_Purchase,Event,Purchase_Quantity
2004-06-02,Wednesday,Summer,Sunny,Cheese,Dairy,22.0,10585,6322587.655306129,1,90,1,Seasonal Event,83
2004-07-24,Saturday,Summer,Hot,Milk,Dairy,4.8,9532,5700602.527652695,1,7,1,None,81
2004-07-15,Thursday,Summer,Hot,Tomatoes,Vegetables,10.0,9770,5882905.52253343,5,10,1,None,90
2004-06-03,Thursday,Summer,Cloudy,Cheese,Dairy,22.0,10071,6058080.862980619,3,90,1,Holiday Special,83
2004-07-11,Sunday,Summer,Cloudy,Apples,Fruits,3.0,10086,6072065.948659392,10,30,30,Special Promotion,75
2004-07-18,Sunday,Summer,Hot,Tomatoes,Vegetables,10.0,10044,5997099.79944489,8,10,1,Birthdays,90
2004-06-30,Wednesday,Summer,Hot,Chicken,Meat,18.0,9799,5862690.236841872,20,5,5,Holiday Special,80
2004-07-14,Wednesday,Summer,Sunny,Apples,Fruits,3.0,10874,6516390.385736088,26,30,30,None,80
2004-07-06,Tuesday,Summer,Sunny,Salmon,Other,32.0,10507,6297896.864617493,30,3,3,Seasonal Event,72
2004-06-19,Saturday,Summer,Sunny,Pork,Other,20.8,10696,6432634.784134599,1,7,1,Holiday Special,80
2004-08-11,Wednesday,Summer,Cloudy,Potatoes,Vegetables,1.2,10210,6170858.099744728,3,90,1,None,81
2004-07-09,Friday,Summer,Sunny,Eggs,Dairy,6.0,10884,6513715.043458243,16,21,21,Seasonal Event,70
2004-08-12,Thursday,Summer,Hot,Potatoes,Vegetables,1.2,9734,5863024.29767022,20,90,90,None,73
2004-07-19,Monday,Summer,Cloudy,Tomatoes,Vegetables,10.0,10340,6211475.352129548,17,10,10,None,77
2004-06-17,Thursday,Summer,Sunny,Lettuce,Vegetables,4.4,10642,6409285.034372454,20,5,5,Seasonal Event,79
2004-07-24,Saturday,Summer,Cloudy,Milk,Dairy,4.8,9968,6023548.213996121,4,7,1,Seasonal Event,80
2004-07-26,Monday,Summer,Hot,Milk,Dairy,4.8,9987,6001469.6163578285,22,7,7,Seasonal Event,71
2004-07-15,Thursday,Summer,Cloudy,Apples,Fruits,3.0,10099,6065357.054552484,12,30,30,None,79
2004-07-29,Thursday,Summer,Cloudy,Milk,Dairy,4.8,9811,5905267.091242966,14,7,7,Special Promotion,75
2004-07-29,Thursday,Summer,Cloudy,Milk,Dairy,4.8,9835,5933213.274108455,20,7,7,Special Promotion,73
2004-07-01,Thursday,Summer,Sunny,Chicken,Meat,18.0,10519,6288508.882538305,9,5,1,Corporate Event,89
2004-06-03,Thursday,Summer,Sunny,Cheese,Dairy,22.0,10736,6439180.74634538,14,90,90,Seasonal Event,73
2004-07-11,Sunday,Summer,Cloudy,Eggs,Dairy,6.0,9870,5941451.657655357,22,21,21,Seasonal Event,73
2004-07-07,Wednesday,Summer,Cloudy,Salmon,Other,32.0,9677,5804886.433900387,24,3,3,Seasonal Event,72
2004-07-12,Monday,Summer,Sunny,Eggs,Dairy,6.0,10730,6439452.998996395,26,21,21,Birthdays,75
2004-08-13,Friday,Summer,Sunny,Potatoes,Vegetables,1.2,10561,6339519.210362796,27,90,90,Holiday Special,73
2004-06-03,Thursday,Summer,Hot,Cheese,Dairy,22.0,9662,5797944.969410256,7,90,1,Special Promotion,85
2004-07-01,Thursday,Summer,Hot,Chicken,Meat,18.0,9645,5794841.7821542155,30,5,5,Seasonal Event,76
2004-07-04,Sunday,Summer,Cloudy,Chicken,Meat,18.0,10063,6040859.574851411,13,5,5,None,79
2004-06-18,Friday,Summer,Sunny,Lettuce,Vegetables,4.4,10360,6264785.122993873,14,5,5,Special Promotion,75
2004-07-08,Thursday,Summer,Hot,Salmon,Other,32.0,9938,5955036.259738964,12,3,3,None,74
2004-07-07,Wednesday,Summer,Hot,Chicken,Meat,18.0,10058,6005326.452818723,27,5,5,Special Promotion,75
2004-07-16,Friday,Summer,Cloudy,Apples,Fruits,3.0,9974,5970034.494085038,9,30,1,Holiday Special,85
2004-06-22,Tuesday,Summer,Hot,Pork,Other,20.8,9700,5847704.6839523995,13,7,7,None,75
2004-06-24,Thursday,Summer,Cloudy,Pork,Other,20.8,9549,5707812.286181699,14,7,7,Birthdays,71
2004-07-15,Thursday,Summer,Sunny,Eggs,Dairy,6.0,10703,6413295.482875585,9,21,1,Holiday Special,80
2004-08-16,Monday,Summer,Hot,Potatoes,Vegetables,1.2,9927,5943917.392345737,1,90,1,None,80
2004-06-06,Sunday,Summer,Cloudy,Cheese,Dairy,22.0,10128,6082206.622645443,22,90,90,None,75
2004-07-09,Friday,Summer,Cloudy,Chicken,Meat,18.0,9982,5952497.109637743,18,5,5,Holiday Special,78
2004-06-09,Wednesday,Summer,Cloudy,Cheese,Dairy,22.0,9667,5822797.062466013,26,90,90,Corporate Event,72
2004-07-11,Sunday,Summer,Cloudy,Salmon,Other,32.0,9760,5863295.169263104,18,3,3,None,71
2004-06-18,Friday,Summer,Hot,Lettuce,Vegetables,4.4,9798,5823098.432745279,9,5,1,None,88
2004-07-12,Monday,Summer,Hot,Salmon,Other,32.0,9756,5862947.620240343,3,3,1,None,80
2004-07-22,Thursday,Summer,Cloudy,Tomatoes,Vegetables,10.0,9547,5780865.70419558,7,10,1,Birthdays,85
2004-07-15,Thursday,Summer,Sunny,Eggs,Dairy,6.0,10964,6566774.826508001,10,21,21,Holiday Special,70
2004-06-27,Sunday,Summer,Hot,Pork,Other,20.8,9567,5728968.941880706,4,7,1,Constitution Day of Ukraine,83
2004-08-17,Tuesday,Summer,Cloudy,Potatoes,Vegetables,1.2,9698,5813627.509314189,22,90,90,None,75
2004-06-09,Wednesday,Summer,Sunny,Cheese,Dairy,22.0,10465,6289766.581065832,27,90,90,None,71
2004-07-10,Saturday,Summer,Hot,Chicken,Meat,18.0,9814,5912372.403423584,30,5,5,Corporate Event,78
2004-08-18,Wednesday,Summer,Hot,Potatoes,Vegetables,1.2,9971,5971045.336480915,10,90,90,Corporate Event,72
2004-07-24,Saturday,Summer,Hot,Tomatoes,Vegetables,10.0,9712,5817034.734571995,7,10,1,None,85
2004-06-11,Friday,Summer,Sunny,Cheese,Dairy,22.0,10850,6519673.701001359,2,90,1,None,82
2004-07-10,Saturday,Summer,Sunny,Chicken,Meat,18.0,11149,6708344.51301337,24,5,5,Birthdays,80
2004-07-31,Saturday,Summer,Hot,Milk,Dairy,4.8,10352,6197227.919292546,16,7,7,Seasonal Event,70
2004-07-27,Tuesday,Summer,Hot,Tomatoes,Vegetables,10.0,10105,5999824.19602319,4,10,1,Special Promotion,88
2004-08-18,Wednesday,Summer,Sunny,Potatoes,Vegetables,1.2,10549,6321918.584128044,5,90,1,None,81
2004-07-16,Friday,Summer,Cloudy,Eggs,Dairy,6.0,10027,5947044.65942948,22,21,21,Special Promotion,72
2004-06-11,Friday,Summer,Cloudy,Cheese,Dairy,22.0,9386,5610640.014068553,20,90,90,Birthdays,74
2004-06-12,Saturday,Summer,Sunny,Cheese,Dairy,22.0,10793,6471401.396927041,9,90,1,Holiday Special,81
2004-06-14,Monday,Summer,Cloudy,Cheese,Dairy,22.0,9794,5845327.9430135265,26,90,90,Corporate Event,73
2004-07-31,Saturday,Summer,Sunny,Milk,Dairy,4.8,10623,6379710.063468754,27,7,7,None,72
2004-07-12,Monday,Summer,Sunny,Salmon,Other,32.0,10579,6331895.949140193,24,3,3,None,73
2004-06-14,Monday,Summer,Cloudy,Cheese,Dairy,22.0,9804,5875471.83468491,29,90,90,Corporate Event,70
2004-07-13,Tuesday,Summer,Hot,Salmon,Other,32.0,9747,5834243.156140479,5,3,1,None,80
2004-07-13,Tuesday,Summer,Hot,Chicken,Meat,18.0,9876,5936479.256184304,15,5,5,Seasonal Event,78
2004-07-19,Monday,Summer,Hot,Apples,Fruits,3.0,10091,6027438.480105969,11,30,30,Special Promotion,75
2004-06-27,Sunday,Summer,Hot,Pork,Other,20.8,9994,5993980.795031453,14,7,7,Constitution Day of Ukraine,73
2004-07-14,Wednesday,Summer,Sunny,Chicken,Meat,18.0,10641,6391099.3107991675,24,5,5,Special Promotion,79
2004-07-31,Saturday,Summer,Sunny,Milk,Dairy,4.8,10813,6496556.073450403,16,7,7,Birthdays,73
2004-07-28,Wednesday,Summer,Hot,Tomatoes,Vegetables,10.0,10025,6001075.283975247,17,10,10,None,75
2004-07-17,Saturday,Summer,Sunny,Chicken,Meat,18.0,10612,6376515.579392682,5,5,1,None,89
2004-07-14,Wednesday,Summer,Hot,Salmon,Other,32.0,9942,5933761.828235836,30,3,3,Birthdays,75
2004-08-03,Tuesday,Summer,Cloudy,Milk,Dairy,4.8,9726,5823763.565229501,1,7,1,Holiday Special,85
2004-08-19,Thursday,Summer,Hot,Potatoes,Vegetables,1.2,9707,5848905.107028122,10,90,90,Seasonal Event,73
2004-07-14,Wednesday,Summer,Cloudy,Salmon,Other,32.0,9892,5938211.828966764,4,3,1,Corporate Event,82
2004-07-16,Friday,Summer,Hot,Salmon,Other,32.0,9888,5941476.898223641,15,3,3,Seasonal Event,72
2004-08-19,Thursday,Summer,Sunny,Potatoes,Vegetables,1.2,10688,6417129.5882671205,17,90,90,Corporate Event,73
2004-07-20,Tuesday,Summer,Cloudy,Apples,Fruits,3.0,10107,6062104.250041799,6,30,1,Corporate Event,88
2004-06-27,Sunday,Summer,Hot,Pork,Other,20.8,9591,5745603.580420692,8,7,1,Constitution Day of Ukraine,84
2004-06-16,Wednesday,Summer,Cloudy,Cheese,Dairy,22.0,9757,5858201.270878839,18,90,90,Corporate Event,73
2004-08-20,Friday,Summer,Hot,Potatoes,Vegetables,1.2,9708,5820325.711262303,9,90,1,Corporate Event,84
2004-07-18,Sunday,Summer,Sunny,Salmon,Other,32.0,10540,6330977.188788309,2,3,1,Seasonal Event,83
2004-06-19,Saturday,Summer,Sunny,Lettuce,Vegetables,4.4,10812,6478320.4519021,2,5,1,None,89
2004-07-18,Sunday,Summer,Sunny,Eggs,Dairy,6.0,10703,6396451.4503644565,12,21,21,None,73
2004-08-23,Monday,Summer,Hot,Potatoes,Vegetables,1.2,10020,6009663.583589067,22,90,90,Independence Day of Ukraine,75
2004-07-20,Tuesday,Summer,Cloudy,Salmon,Other,32.0,9705,5838958.457106457,5,3,1,None,85
2004-07-23,Friday,Summer,Hot,Apples,Fruits,3.0,9987,5989755.892759708,17,30,30,Birthdays,80
2004-07-25,Sunday,Summer,Sunny,Apples,Fruits,3.0,10947,6533068.681121259,16,30,30,Special Promotion,77
2004-07-17,Saturday,Summer,Hot,Chicken,Meat,18.0,9878,5894924.8857630035,16,5,5,None,75
2004-06-21,Monday,Summer,Hot,Lettuce,Vegetables,4.4,9873,5922614.444054982,26,5,5,None,75
2004-07-17,Saturday,Summer,Cloudy,Chicken,Meat,18.0,10323,6209433.805286667,2,5,1,None,86
2004-06-29,Tuesday,Summer,Sunny,Pork,Other,20.8,11194,6696993.325833797,5,7,1,Corporate Event,85
2004-07-20,Tuesday,Summer,Hot,Chicken,Meat,18.0,10027,5997357.960295786,2,5,1,Holiday Special,90
2004-07-27,Tuesday,Summer,Hot,Apples,Fruits,3.0,9819,5902624.583987971,10,30,30,Holiday Special,75
2004-08-03,Tuesday,Summer,Hot,Milk,Dairy,4.8,9920,5962418.425381345,3,7,1,Seasonal Event,81
2004-07-28,Wednesday,Summer,Sunny,Apples,Fruits,3.0,10796,6472761.816134728,25,30,30,Special Promotion,76
2004-07-20,Tuesday,Summer,Hot,Eggs,Dairy,6.0,9922,5941733.251337492,2,21,1,Holiday Special,82
2004-06-24,Thursday,Summer,Hot,Lettuce,Vegetables,4.4,9874,5951713.447830929,24,5,5,Seasonal Event,76
2004-07-21,Wednesday,Summer,Cloudy,Chicken,Meat,18.0,10243,6183640.678574576,14,5,5,Special Promotion,76
2004-07-21,Wednesday,Summer,Hot,Chicken,Meat,18.0,9933,5941427.997879573,19,5,5,Special Promotion,78
2004-06-27,Sunday,Summer,Sunny,Lettuce,Vegetables,4.4,10708,6426455.467544416,29,5,5,Constitution Day of Ukraine,76
2004-07-20,Tuesday,Summer,Sunny,Eggs,Dairy,6.0,10960,6553126.123112959,7,21,1,Holiday Special,85
2004-06-27,Sunday,Summer,Sunny,Lettuce,Vegetables,4.4,10773,6428657.550900907,18,5,5,Constitution Day of Ukraine,76
2004-06-29,Tuesday,Summer,Hot,Lettuce,Vegetables,4.4,9555,5733896.517635738,19,5,5,Special Promotion,77
2004-06-30,Wednesday,Summer,Sunny,Pork,Other,20.8,10747,6468059.539405566,18,7,7,None,72
2004-06-16,Wednesday,Summer,Sunny,Cheese,Dairy,22.0,10787,6487731.2701697005,7,90,1,None,85
2004-07-20,Tuesday,Summer,Sunny,Eggs,Dairy,6.0,10501,6290387.133733588,25,21,21,None,71
2004-08-23,Monday,Summer,Hot,Potatoes,Vegetables,1.2,10041,6037849.682039246,3,90,1,Independence Day of Ukraine,84
2004-07-22,Thursday,Summer,Hot,Salmon,Other,32.0,9814,5890325.7212548535,21,3,3,None,75
2004-07-22,Thursday,Summer,Sunny,Eggs,Dairy,6.0,10623,6366982.830297787,10,21,21,Seasonal Event,74
2004-06-29,Tuesday,Summer,Sunny,Lettuce,Vegetables,4.4,11136,6657825.485685202,15,5,5,Corporate Event,75
2004-07-23,Friday,Summer,Hot,Salmon,Other,32.0,9276,5592371.437729767,3,3,1,Corporate Event,84
2004-07-29,Thursday,Summer,Hot,Apples,Fruits,3.0,9859,5913017.410632702,14,30,30,Birthdays,75
2004-08-23,Monday,Summer,Sunny,Potatoes,Vegetables,1.2,10216,6093519.463873263,16,90,90,Independence Day of Ukraine,75
2004-07-25,Sunday,Summer,Sunny,Salmon,Other,32.0,10858,6509623.067832497,4,3,1,Special Promotion,82
2004-06-18,Friday,Summer,Sunny,Cheese,Dairy,22.0,10795,6489027.938053086,18,90,90,Birthdays,73
2004-07-23,Friday,Summer,Cloudy,Eggs,Dairy,6.0,9762,5854316.482919745,13,21,21,Corporate Event,72
2004-08-25,Wednesday,Summer,Hot,Potatoes,Vegetables,1.2,9770,5881009.932720009,17,90,90,Corporate Event,70
2004-07-23,Friday,Summer,Sunny,Chicken,Meat,18.0,10766,6478856.517091599,4,5,1,None,85
2004-07-25,Sunday,Summer,Cloudy,Salmon,Other,32.0,9799,5846881.440787489,11,3,3,None,70
2004-06-30,Wednesday,Summer,Hot,Lettuce,Vegetables,4.4,10092,6043674.067062997,17,5,5,Birthdays,75
2004-07-31,Saturday,Summer,Hot,Tomatoes,Vegetables,10.0,10404,6256782.849120274,16,10,10,None,76
2004-07-25,Sunday,Summer,Sunny,Chicken,Meat,18.0,10851,6503657.54767316,18,5,5,None,77
2004-07-26,Monday,Summer,Sunny,Chicken,Meat,18.0,10544,6355769.734934432,7,5,1,Birthdays,90
2004-08-28,Saturday,Summer,Hot,Potatoes,Vegetables,1.2,9938,5963408.38701886,11,90,90,None,70
2004-06-30,Wednesday,Summer,Cloudy,Pork,Other,20.8,10089,6024479.831816621,24,7,7,Birthdays,71
2004-07-23,Friday,Summer,Hot,Eggs,Dairy,6.0,10036,6028868.379665889,17,21,21,None,74
2004-07-28,Wednesday,Summer,Sunny,Salmon,Other,32.0,10737,6430663.441503336,6,3,1,Seasonal Event,83
2004-08-05,Thursday,Summer,Cloudy,Milk,Dairy,4.8,10367,6205741.920814263,9,7,1,Seasonal Event,84
2004-08-02,Monday,Summer,Cloudy,Tomatoes,Vegetables,10.0,9775,5850392.025646819,11,10,10,Holiday Special,79
2004-08-07,Saturday,Summer,Sunny,Milk,Dairy,4.8,11278,6771973.189266599,26,7,7,Corporate Event,75
2004-08-08,Sunday,Summer,Hot,Milk,Dairy,4.8,10079,6038465.903274111,25,7,7,Seasonal Event,73
2004-08-08,Sunday,Summer,Hot,Milk,Dairy,4.8,9941,6001118.644097615,8,7,1,Corporate Event,82
2004-08-30,Monday,Summer,Cloudy,Potatoes,Vegetables,1.2,9633,5800858.516144122,3,90,1,Special Promotion,85
2004-07-29,Thursday,Summer,Cloudy,Chicken,Meat,18.0,9731,5786490.047066619,3,5,1,Holiday Special,89
2004-07-02,Friday,Summer,Hot,Lettuce,Vegetables,4.4,9597,5765624.369745097,8,5,1,Birthdays,89
2004-07-30,Friday,Summer,Hot,Salmon,Other,32.0,9791,5890514.806548501,5,3,1,None,83
2004-06-21,Monday,Summer,Hot,Cheese,Dairy,22.0,9644,5764495.821814556,7,90,1,None,83
2004-06-24,Thursday,Summer,Sunny,Cheese,Dairy,22.0,10584,6360225.555854635,6,90,1,Special Promotion,80
2004-08-05,Thursday,Summer,Cloudy,Tomatoes,Vegetables,10.0,10127,6036884.085692556,19,10,10,Holiday Special,75
2004-07-05,Monday,Summer,Cloudy,Lettuce,Vegetables,4.4,9976,5975888.625737692,7,5,1,Birthdays,85
2004-06-27,Sunday,Summer,Cloudy,Cheese,Dairy,22.0,9865,5955622.354815969,10,90,90,Constitution Day of Ukraine,75
2004-07-31,Saturday,Summer,Cloudy,Apples,Fruits,3.0,10048,6037345.894596433,11,30,30,Special Promotion,75
2004-08-06,Friday,Summer,Sunny,Tomatoes,Vegetables,10.0,11376,6855411.527752737,22,10,10,Corporate Event,78
2004-07-08,Thursday,Summer,Sunny,Lettuce,Vegetables,4.4,11046,6638594.467726272,18,5,5,Seasonal Event,79
2004-06-29,Tuesday,Summer,Cloudy,Cheese,Dairy,22.0,9968,5982331.526637619,5,90,1,Seasonal Event,83
2004-08-02,Monday,Summer,Hot,Salmon,Other,32.0,9910,5951917.57512805,11,3,3,None,71
2004-07-03,Saturday,Summer,Hot,Pork,Other,20.8,10208,6109699.99360842,3,7,1,Special Promotion,80
2004-08-02,Monday,Summer,Sunny,Apples,Fruits,3.0,10382,6223829.680819945,15,30,30,Holiday Special,79
2004-07-01,Thursday,Summer,Cloudy,Cheese,Dairy,22.0,9704,5866338.4330151295,6,90,1,Seasonal Event,84
2004-07-11,Sunday,Summer,Hot,Lettuce,Vegetables,4.4,10334,6159002.899175188,27,5,5,None,76
2004-08-02,Monday,Summer,Sunny,Salmon,Other,32.0,10675,6421860.904769971,21,3,3,None,72
2004-08-10,Tuesday,Summer,Cloudy,Milk,Dairy,4.8,9585,5725781.461778699,2,7,1,None,85
2004-07-11,Sunday,Summer,Hot,Lettuce,Vegetables,4.4,10270,6136897.093873509,16,5,5,Birthdays,77
2004-08-05,Thursday,Summer,Sunny,Apples,Fruits,3.0,10838,6472726.858622585,22,30,30,Holiday Special,75
2004-08-05,Thursday,Summer,Cloudy,Apples,Fruits,3.0,9888,5918699.312208676,5,30,1,Seasonal Event,87
2004-08-02,Monday,Summer,Sunny,Salmon,Other,32.0,10911,6559168.59885141,29,3,3,Holiday Special,75
2004-07-12,Monday,Summer,Cloudy,Lettuce,Vegetables,4.4,9466,5717111.180063036,20,5,5,None,75
2004-07-24,Saturday,Summer,Sunny,Eggs,Dairy,6.0,11038,6674015.687624556,30,21,21,None,73
2004-07-30,Friday,Summer,Sunny,Chicken,Meat,18.0,10744,6463655.15575575,1,5,1,Seasonal Event,88
2004-08-30,Monday,Summer,Hot,Potatoes,Vegetables,1.2,9948,5958168.694915659,6,90,1,None,85
2004-07-27,Tuesday,Summer,Cloudy,Eggs,Dairy,6.0,9829,5936459.531008833,23,21,21,None,73
2004-08-13,Friday,Summer,Cloudy,Milk,Dairy,4.8,9468,5686120.30600756,15,7,7,None,71
2004-08-07,Saturday,Summer,Hot,Tomatoes,Vegetables,10.0,10195,6115360.144996686,7,10,1,Seasonal Event,86
2004-09-01,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.1,6751,4081879.6352660377,5,90,1,Special Promotion,85
2004-08-02,Monday,Summer,Cloudy,Salmon,Other,32.0,9989,5965212.032198809,18,3,3,None,75
2004-07-27,Tuesday,Summer,Sunny,Eggs,Dairy,6.0,10531,6326201.795865806,7,21,1,Special Promotion,85
2004-08-15,Sunday,Summer,Cloudy,Milk,Dairy,4.8,9730,5852779.24697812,20,7,7,Seasonal Event,71
2004-07-04,Sunday,Summer,Sunny,Pork,Other,20.8,10774,6447933.290132314,26,7,7,Seasonal Event,72
2004-08-08,Sunday,Summer,Cloudy,Tomatoes,Vegetables,10.0,9836,5881914.441297952,14,10,10,Corporate Event,76
2004-08-09,Monday,Summer,Cloudy,Tomatoes,Vegetables,10.0,10009,5989758.877995925,27,10,10,Birthdays,78
2004-09-01,Wednesday,Autumn,Rainy,Potatoes,Vegetables,1.1,6318,3778310.1027902863,11,90,90,Special Promotion,79
2004-08-12,Thursday,Summer,Hot,Tomatoes,Vegetables,10.0,9919,5972161.874161186,10,10,10,Special Promotion,75
2004-07-12,Monday,Summer,Cloudy,Lettuce,Vegetables,4.4,9556,5716940.215038494,1,5,1,Holiday Special,89
2004-08-18,Wednesday,Summer,Sunny,Milk,Dairy,4.8,10737,6456670.845512503,12,7,7,None,72
2004-08-05,Thursday,Summer,Sunny,Salmon,Other,32.0,10837,6473508.896863099,1,3,1,None,82
2004-07-31,Saturday,Summer,Cloudy,Chicken,Meat,18.0,10232,6128247.199627701,10,5,5,None,80
2004-08-08,Sunday,Summer,Hot,Apples,Fruits,3.0,9848,5915880.7031157715,14,30,30,Corporate Event,75
2004-07-29,Thursday,Summer,Cloudy,Eggs,Dairy,6.0,9865,5882592.934152812,15,21,21,None,72
2004-07-04,Sunday,Summer,Sunny,Cheese,Dairy,22.0,10508,6293916.852227965,20,90,90,None,75
2004-07-05,Monday,Summer,Hot,Pork,Other,20.8,9474,5670373.478598471,8,7,1,Holiday Special,83
2004-08-05,Thursday,Summer,Sunny,Salmon,Other,32.0,10343,6200683.211963233,15,3,3,Birthdays,75
2004-08-10,Tuesday,Summer,Hot,Apples,Fruits,3.0,10550,6328093.073197278,19,30,30,Holiday Special,78
2004-08-03,Tuesday,Summer,Hot,Chicken,Meat,18.0,10016,6002333.139062844,5,5,1,None,86
2004-07-05,Monday,Summer,Hot,Cheese,Dairy,22.0,9819,5924395.322458467,22,90,90,None,75
2004-07-31,Saturday,Summer,Cloudy,Eggs,Dairy,6.0,9744,5830946.1716183135,21,21,21,Birthdays,74
2004-08-07,Saturday,Summer,Cloudy,Salmon,Other,32.0,10220,6130019.541850929,29,3,3,Holiday Special,70
2004-08-13,Friday,Summer,Hot,Tomatoes,Vegetables,10.0,10014,6027896.75211958,30,10,10,Seasonal Event,78
2004-07-08,Thursday,Summer,Sunny,Cheese,Dairy,22.0,10755,6443840.706536324,22,90,90,None,70
2004-07-08,Thursday,Summer,Hot,Cheese,Dairy,22.0,10338,6234000.173545421,28,90,90,Corporate Event,72
2004-08-08,Sunday,Summer,Cloudy,Salmon,Other,32.0,9893,5928910.198660995,12,3,3,Special Promotion,75
2004-08-01,Sunday,Summer,Sunny,Eggs,Dairy,6.0,10833,6501072.785754522,1,21,1,Corporate Event,81
2004-07-06,Tuesday,Summer,Hot,Pork,Other,20.8,9730,5860917.768260413,10,7,7,Holiday Special,71
2004-08-04,Wednesday,Summer,Hot,Eggs,Dairy,6.0,10284,6195918.146791859,11,21,21,None,71
2004-08-13,Friday,Summer,Sunny,Apples,Fruits,3.0,10892,6568195.6437057005,17,30,30,None,76
2004-08-13,Friday,Summer,Cloudy,Apples,Fruits,3.0,10165,6086518.3165516015,30,30,30,None,80
2004-08-14,Saturday,Summer,Hot,Apples,Fruits,3.0,10370,6235528.954366268,2,30,1,None,88
2004-09-02,Thursday,Autumn,Windy,Potatoes,Vegetables,1.1,8230,4935259.75971422,4,90,1,Seasonal Event,89
2004-07-09,Friday,Summer,Cloudy,Cheese,Dairy,22.0,10158,6077503.497221792,17,90,90,None,71
2004-08-17,Tuesday,Summer,Cloudy,Apples,Fruits,3.0,9799,5900774.341742766,3,30,1,None,86
2004-08-10,Tuesday,Summer,Cloudy,Salmon,Other,32.0,9848,5885672.433122138,22,3,3,Holiday Special,74
2004-08-03,Tuesday,Summer,Cloudy,Chicken,Meat,18.0,9750,5855085.880342923,4,5,1,None,90
2004-07-14,Wednesday,Summer,Sunny,Lettuce,Vegetables,4.4,10882,6555442.762141492,13,5,5,Birthdays,75
2004-08-07,Saturday,Summer,Cloudy,Eggs,Dairy,6.0,9926,5983335.147874723,8,21,1,Seasonal Event,83
2004-08-10,Tuesday,Summer,Cloudy,Salmon,Other,32.0,9852,5932840.545969454,2,3,1,Special Promotion,81
2004-08-15,Sunday,Summer,Cloudy,Tomatoes,Vegetables,10.0,9765,5876903.194145929,3,10,1,Corporate Event,88
2004-08-19,Thursday,Summer,Cloudy,Apples,Fruits,3.0,9853,5949637.13204992,11,30,30,Corporate Event,80
2004-07-10,Saturday,Summer,Cloudy,Cheese,Dairy,22.0,10213,6107512.970572864,18,90,90,None,71
2004-08-23,Monday,Summer,Sunny,Apples,Fruits,3.0,10885,6558111.072093759,1,30,1,Independence Day of Ukraine,88
2004-07-12,Monday,Summer,Sunny,Cheese,Dairy,22.0,11010,6608004.007227755,16,90,90,Seasonal Event,75
2004-07-15,Thursday,Summer,Cloudy,Lettuce,Vegetables,4.4,9945,5957225.79726609,2,5,1,None,85
2004-09-04,Saturday,Autumn,Rainy,Potatoes,Vegetables,1.1,6700,4035079.227057712,14,90,90,Holiday Special,78
2004-08-17,Tuesday,Summer,Hot,Tomatoes,Vegetables,10.0,9625,5777094.837690103,4,10,1,Special Promotion,88
2004-08-25,Wednesday,Summer,Hot,Apples,Fruits,3.0,9884,5899274.319465167,7,30,1,None,88
2004-08-13,Friday,Summer,Cloudy,Salmon,Other,32.0,9741,5850872.411497049,10,3,3,Corporate Event,74
2004-07-16,Friday,Summer,Sunny,Lettuce,Vegetables,4.4,11258,6764118.9073017705,6,5,1,None,85
2004-08-06,Friday,Summer,Sunny,Chicken,Meat,18.0,11135,6676241.516754496,18,5,5,Holiday Special,75
2004-09-05,Sunday,Autumn,Cloudy,Potatoes,Vegetables,1.1,8163,4846938.563149666,30,90,90,None,76
2004-07-09,Friday,Summer,Hot,Pork,Other,20.8,9919,5960153.646305755,30,7,7,Birthdays,74
2004-08-08,Sunday,Summer,Hot,Chicken,Meat,18.0,9863,5938799.9029279705,5,5,1,None,85
2004-07-15,Thursday,Summer,Cloudy,Cheese,Dairy,22.0,10262,6169380.0297038695,10,90,90,None,72
2004-08-08,Sunday,Summer,Cloudy,Eggs,Dairy,6.0,9920,5977438.619731271,9,21,1,Corporate Event,80
2004-08-09,Monday,Summer,Sunny,Chicken,Meat,18.0,10669,6419402.542561736,21,5,5,None,78
2004-08-23,Monday,Summer,Sunny,Milk,Dairy,4.8,10783,6459860.009766233,14,7,7,Independence Day of Ukraine,73
2004-07-19,Monday,Summer,Cloudy,Lettuce,Vegetables,4.4,9780,5862823.914303053,18,5,5,Seasonal Event,80
2004-07-19,Monday,Summer,Cloudy,Lettuce,Vegetables,4.4,9843,5859910.305796712,11,5,5,Corporate Event,78
2004-08-09,Monday,Summer,Hot,Chicken,Meat,18.0,9714,5846245.045792412,14,5,5,Seasonal Event,78
2004-08-16,Monday,Summer,Hot,Salmon,Other,32.0,10289,6198712.868251562,27,3,3,Corporate Event,71
2004-08-23,Monday,Summer,Sunny,Milk,Dairy,4.8,10630,6384549.87447073,26,7,7,Independence Day of Ukraine,74
2004-09-07,Tuesday,Autumn,Windy,Potatoes,Vegetables,1.1,8114,4874992.9858694775,18,90,90,None,79
2004-08-09,Monday,Summer,Hot,Eggs,Dairy,6.0,10054,6037845.003171912,30,21,21,Special Promotion,70
2004-07-18,Sunday,Summer,Hot,Cheese,Dairy,22.0,9734,5828026.247022128,12,90,90,Corporate Event,72
